,Acidaminococcus_fermentans,Actinomyces_odontolyticus,Adlercreutzia_equolifaciens,Akkermansia_muciniphila,Alistipes_finegoldii,Alistipes_shahii,Anaerostipes_hadrus,Bacteroides_cellulosilyticus,Bacteroides_dorei,Bacteroides_fragilis,Bacteroides_ovatus,Bacteroides_thetaiotaomicron,Bacteroides_vulgatus,Bacteroides_xylanisolvens,Bifidobacterium_adolescentis,Bifidobacterium_angulatum,Bifidobacterium_animalis,Bifidobacterium_bifidum,Bifidobacterium_breve,Bifidobacterium_catenulatum,Bifidobacterium_dentium,Bifidobacterium_kashiwanohense,Bifidobacterium_longum,Bifidobacterium_pseudocatenulatum,Blautia_hansenii,Blautia_obeum,Blautia_torques,Clostridioides_difficile,Clostridium_perfringens,Clostridium_sporogenes,Collinsella_aerofaciens,Coprococcus_catus,Desulfovibrio_piger,Eggerthella_lenta,Enterococcus_faecium,Enterococcus_hirae,Erysipelatoclostridium_innocuum,Eubacterium_hallii,Eubacterium_limosum,Faecalibacterium_prausnitzii,Faecalitalea_cylindroides,Finegoldia_magna,Flavonifractor_plautii,Gordonibacter_pamelaeae,Haemophilus_parainfluenzae,Lachnoclostridium_bolteae,Lactobacillus_acidophilus,Lactobacillus_amylovorus,Lactobacillus_delbrueckii,Lactobacillus_fermentum,Lactobacillus_gasseri,Lactobacillus_mucosae,Lactobacillus_paracasei,Lactobacillus_plantarum,Lactobacillus_reuteri,Lactobacillus_rhamnosus,Lactobacillus_ruminis,Lactobacillus_sakei,Lactobacillus_salivarius,Lactococcus_garvieae,Lactococcus_lactis,Leuconostoc_mesenteroides,Methanobrevibacter_smithii,Methanosphaera_stadtmanae,Oxalobacter_formigenes,Pediococcus_pentosaceus,Porphyromonas_asaccharolytica,Prevotella_denticola,Prevotella_enoeca,Prevotella_intermedia,Prevotella_melaninogenica,Prevotella_ruminicola,Propionibacterium_freudenreichii,Ruminococcus_bicirculans,Ruminococcus_champanellensis,Streptococcus_australis,Streptococcus_equinus,Streptococcus_infantarius,Streptococcus_lutetiensis,Streptococcus_mutans,Streptococcus_parasanguinis,Streptococcus_thermophilus,Veillonella_atypica,sample
Desulfovibrio_piger,,,,1.1698817795645884e-07,-0.007885132871112921,-0.006290775790603442,5.3773106989433944e-08,5.0910770911762846e-08,5.309218652890818e-10,-0.010169420442748045,0.0020402746983312348,0.008897487034145835,0.004662141915129592,3.0530611076967247e-09,0.0006654990482590079,,,,,,,,,,,-0.002014650964864473,3.102036595571077e-07,,,,,6.089666738362673e-07,-3.0813614571561196e-10,,,,,-0.0022798835017663888,,-0.002209993723944148,,,5.956393124700212e-07,,,6.658404489293837e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERR321562
Akkermansia_muciniphila,,,,-9.034751844777002e-12,0.01062620088891908,0.008477655164936815,6.309353157185174e-12,1.932004826561103e-10,7.391819103578859e-11,0.013705540753703449,-0.0027486452138354434,-0.013762028801045156,-0.009400637637884235,3.17427530456083e-11,-0.0008948091982618478,,,,,,,,,,,0.0027164230654580512,-4.570318693543477e-11,,,,,-1.072073544243693e-10,-1.4879371546755628e-10,,,,,0.0030728728339687317,,0.002979729781923929,,,-1.1530698643390688e-10,,,1.4893912092008883e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERR321562
Bifidobacterium_bifidum,,,,,1.1449459036624865e-05,1.6810160939517704e-05,2.363267886062656e-05,2.6468002662927148e-05,1.2546935156704242e-05,8.074799192990534e-05,3.9996678459219837e-05,2.531063939670286e-05,0.00011578643828302759,5.57333130836446e-06,8.901021181994054e-05,,,-0.017848492664828786,,,,,0.00020957603846408213,,,4.0174860353459074e-06,-3.242763437468106e-05,,,,1.8240289676955262e-06,3.5776763359293695e-06,,,,,,2.3897112473789117e-06,,0.00012362244501051833,,,,,2.1356419301094e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.730072670753536e-05,,,,,,,,,,ERR414234
Bacteroides_fragilis,,,,,3.7685048851918146e-05,5.5352901741106963e-05,3.858030446065794e-05,0.0002007047555564745,9.5144678830969e-05,-0.033499531358551195,0.00020243780602907657,0.00013305567530538798,0.0006087997679613544,4.271438555518425e-05,-0.00035512566985789265,,,0.00010003428268145001,,,,,-0.0005806546553887328,,,7.371759102731135e-06,-2.1628928377093182e-05,,,,1.415456814106257e-05,6.51378383190182e-06,,,,,,4.378058673596558e-06,,0.00022638745811009997,,,,,0.00011228818262737361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000225332421764729,,,,,,,,,,ERR414234
Bifidobacterium_adolescentis,,,,,3.0744152279549297e-07,4.4191284589989444e-07,1.0846467273117888e-05,0.00012134689374546093,5.752440925416158e-05,2.09947814556119e-05,7.62118491740571e-05,5.3506839812200724e-05,0.0002447980342152878,2.603437243733908e-05,-0.01568704845685301,,,4.2591159999310485e-05,,,,,-0.00016364046016359782,,,-6.116780205282779e-06,-0.00013734294110505016,,,,8.714266261120734e-06,-5.447252943970027e-06,,,,,,-3.630383559438677e-06,,-0.000188248291909332,,,,,4.515308199187773e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00014461957095798783,,,,,,,,,,ERR414234
Bacteroides_xylanisolvens,,,,,3.396929692785211e-05,4.987765109240594e-05,9.093750825590538e-05,0.0008833756815509464,0.00041876895376112555,0.00018911223215491851,0.0006200477734641385,0.00042755203833111377,0.0019562568132619473,-0.038733266220921145,-0.0005616573331684842,,,5.023571685715961e-05,,,,,-0.00014106580383088999,,,-2.9588558738358195e-05,-8.791427065688376e-05,,,,6.323494652448608e-05,-2.632303456313878e-05,,,,,,-1.7577193685350267e-05,,-0.000910587144929087,,,,,0.000360818884947961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010409562405354067,,,,,,,,,,ERR414234
Coprococcus_catus,,,,,5.794627034004518e-05,8.510762727326204e-05,-1.464447834282831e-05,-0.00010160139128256862,-4.8160620341033966e-05,-1.2365878718820222e-05,5.5722441571592896e-05,2.494111316758696e-05,0.00011410583038240496,-2.233352558960594e-05,5.793739543627496e-05,,,9.810225251066784e-06,,,,,8.655052876077249e-05,,,3.248950723186428e-05,-3.074997653181727e-05,,,,-7.671017170416891e-06,-0.038212559557128295,,,,,,1.930186055234054e-05,,0.000999801188215077,,,,,2.1049732147115918e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0001427792101714731,,,,,,,,,,ERR414234
Alistipes_shahii,,,,,0.001014929381550067,-0.16387673703448882,0.00016941074516697158,0.0010479228173841393,0.0004967790867365096,0.00031465096075514176,0.0027369563662869023,0.0016748254976839405,0.007663218231832358,0.0002154081018343676,-0.0006996346345707286,,,0.00023437318566187082,,,,,3.482578622308191e-05,,,0.0004231325700124397,0.0001973583938997929,,,,6.826973412204194e-05,0.0003767617013845162,,,,,,0.000251377224760322,,0.01302040300135987,,,,,0.0014134209647245766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008715928759965852,,,,,,,,,,ERR414234
Bacteroides_cellulosilyticus,,,,,0.0008905406821957673,0.001307788932433801,0.0022686998523790795,-0.185375551425917,0.010288897279050455,0.0012563084909888583,0.015349827198528843,0.010572072644597363,0.048373255665251746,0.004648652761408294,4.749864753253799e-05,,,0.00037721486268781426,,,,,0.0005960713320708362,,,-0.0007006071550720444,0.0014310695941969088,,,,0.0015518676027099793,-0.0006238922716776535,,,,,,-0.0004162203035641722,,-0.021560152334566096,,,,,0.008921909358371283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025555015554084043,,,,,,,,,,ERR414234
Eubacterium_hallii,,,,,2.5518839134264226e-05,3.747493529274171e-05,-3.1943672865498984e-06,-3.330883072857893e-05,-1.5784442295607715e-05,1.4370520321424496e-06,3.165096723894978e-05,1.5986550782109976e-05,7.312282956262184e-05,-7.370698089030625e-06,-0.0010609140715672743,,,7.126467978375503e-05,,,,,4.2989265095584595e-05,,,1.3716106394910665e-05,-0.00015735504376332941,,,,-2.5170022289137256e-06,1.2233680446477324e-05,,,,,,-0.02549260709439286,,0.0004220649130073362,,,,,1.3492997730513157e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.9232954897948655e-05,,,,,,,,,,ERR414234
Haemophilus_parainfluenzae,,,,,0.026828539817974728,0.03940430848763951,-0.015207496574413098,-0.18195867905634883,-0.08479584803200688,-0.0019951331494320185,-0.06060481068895329,-0.04919455585267968,-0.22509316759609832,-0.03796479470170644,-0.0027183185465474123,,,0.0010979903787715455,,,,,0.0008610816668863965,,,-0.01216837397446053,-0.010269658294835298,,,,-0.011484663066377158,-0.03678846042978769,,,,,,0.013186225380860384,,0.15428522119685262,,,,,-0.18134445115095196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17950221197582117,,,,,,,,,,ERR414234
Faecalibacterium_prausnitzii,,,,,1.7147809304498038,2.518577338603421,-0.01593696036913819,-0.18537554869503484,-0.08787662244166057,0.1751929424795127,0.5305909915034176,-0.0482041193505425,-0.2205617217374759,-0.038733262241363434,-0.0032256396526140485,,,0.14835906783416444,,,,,0.15635414560383373,,,1.0540687673622307,-0.012826253014882992,,,,-0.012528758608265494,0.938662891716596,,,,,,0.6262067884357827,,-1.3205124706748597,,,,,-0.040661508898798826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1795022093134463,,,,,,,,,,ERR414234
Bacteroides_ovatus,,,,,0.004169711479629121,0.006124250732904402,0.0027664404027192835,0.02744645113123359,0.013010893320246256,0.0021336715595372466,-0.34465704453383417,0.017016309647086836,0.07785932715260657,0.005850069623472801,0.0009045950196953298,,,0.0009066920892226542,,,,,0.0012340129889743846,,,0.0005454230970285343,0.0016405095579848875,,,,0.0019411645719709814,0.00048570684634462874,,,,,,0.0003240278613165677,,0.016784584899199873,,,,,0.014360313110317657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031181041403949755,,,,,,,,,,ERR414234
Blautia_obeum,,,,,7.35906659346669e-05,0.00010809035735062644,-1.2039756745688829e-05,-0.00012872055184864895,-6.101951874350198e-05,-9.218561176138618e-06,7.097303398112542e-05,3.181644335820133e-05,0.00014557836635264998,-2.8305565326416926e-05,-0.00025630068861818255,,,6.958539755945459e-05,,,,,-5.04821246120786e-05,,,-0.042910682959998156,-0.00012424347978250323,,,,-9.753719087681259e-06,3.6731319457278255e-05,,,,,,2.4504418036638137e-05,,0.0012693244928032588,,,,,2.685107395769548e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00018096193264138805,,,,,,,,,,ERR414234
Bacteroides_vulgatus,,,,,0.08327246086281065,0.12230608416703317,0.043448079044372395,0.4364027235326019,0.20687517128350802,0.038151818198593236,0.4429013687586547,0.2909011478864849,-0.9832172421233568,0.09285856287433848,0.017237186386853773,,,0.016412010767816686,,,,,0.02013277172433266,,,0.016654386505127107,0.029866524967974005,,,,0.030746381001038825,0.014830962714877695,,,,,,0.009894126642906138,,0.51251398369243,,,,,0.24549587177613372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4894554867094896,,,,,,,,,,ERR414234
Bacteroides_thetaiotaomicron,,,,,0.001524706547514354,0.0022359593241267905,0.001434666345957309,0.011331570627513221,0.005371691076688154,0.0016142159739782752,0.010186004266855342,-0.2148840690450753,0.031053142707004544,0.0024171247801792334,0.0011279736807872642,,,0.0007435986193953491,,,,,0.0007133222391088323,,,0.00013152813020140403,0.0010242345470685196,,,,0.0008028208327593832,0.00011712764247538698,,,,,,7.813893092081803e-05,,0.004047582688817775,,,,,0.005727415720002904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012947683089078288,,,,,,,,,,ERR414234
Alistipes_finegoldii,,,,,-0.11157597038967099,0.0006879280043700919,3.674632659109861e-05,0.00048641201524918243,0.0002305819122249697,0.000248535907911851,0.0012650573644421015,0.000774275029814725,0.0035427499059532686,9.99941417680339e-05,-0.0009752189833319696,,,0.00011888118141615764,,,,,-5.761232944042488e-06,,,0.00019517899428841967,-0.00010346346026260736,,,,3.1649325186806215e-05,0.00017380960140800372,,,,,,0.00011595299239598386,,0.006006343566855588,,,,,0.0006534250406853015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004055320107745064,,,,,,,,,,ERR414234
Anaerostipes_hadrus,,,,,4.05375526271734e-06,5.957979881759945e-06,-0.015936986169724467,0.000178918125293831,8.481563223559918e-05,-2.1996541833588235e-05,0.00011979044449283993,8.321536438191113e-05,0.00038075662142100786,3.8351472663962494e-05,0.00019584720679215184,,,0.0001748692384852188,,,,,8.744162383009929e-05,,,-7.3195293464542455e-06,0.0002959957599081662,,,,1.2816030097074702e-05,-6.5178830237003216e-06,,,,,,-4.348308947445256e-06,,-0.00022524821635427905,,,,,7.022645897056257e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00021188450404441284,,,,,,,,,,ERR414234
Ruminococcus_bicirculans,,,,,0.000751372417278906,0.0011035794019940703,0.002719020331407824,0.02591461410431256,0.012284731443716237,0.0014630800400426552,0.01768703620280926,0.012249259054028072,0.056047350031382615,0.0055533010488375695,0.0009320807111511294,,,0.0004850834481256172,,,,,0.0006339013507055298,,,-0.000983120939030864,0.0016222025297780891,,,,0.0018550524294113548,-0.0008754825408422914,,,,,,-0.0005840577199650414,,-0.03025408552781994,,,,,0.010337304992099478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1795022121061983,,,,,,,,,,ERR414234
Bifidobacterium_longum,,,,,-0.1115759694360397,-0.16387673689264673,-0.01593698549465495,-0.18537555128039007,-0.08787662570351976,-0.03349953108762958,-0.3446570442815434,-0.21488406820526307,0.3800855438787466,-0.03873326603168678,-0.01568704731323969,,,-0.017848492344171154,,,,,-0.022998961186612144,,,-0.0020730170676565712,-0.012826266768354699,,,,-0.012528777378636705,-0.0017726521514756996,,,,,,-0.001231548448100625,,-0.06379401968789233,,,,,-0.18134445065862612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1795022117093762,,,,,,,,,,ERR414234
Blautia_torques,,,,,2.415876031516828e-06,3.543907071940078e-06,1.3854538356755652e-05,0.00011027721927489575,5.22799021752951e-05,0.00010033717616257654,7.364978872442807e-05,5.118668406181581e-05,0.00023418309915868019,2.3646367848254024e-05,-0.00037468163477767484,,,4.725561513557741e-05,,,,,-0.0002628227237199063,,,-4.552944080277177e-06,-0.012826266901628768,,,,7.926587190431808e-06,-4.04368107252695e-06,,,,,,-2.7038156572602168e-06,,-0.00014013712962657188,,,,,4.3196466429834546e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00013063267607921203,,,,,,,,,,ERR414234
Bacteroides_dorei,,,,,0.00018152513903883782,0.0002666086866740247,0.00046952242188525936,0.004481344868620479,-0.08787662607721917,0.000784677521240118,0.0031645266628863578,0.0021800484563756772,0.009974944637057392,0.0009598466114337928,0.0004741422122179241,,,0.0001450408872985566,,,,,-0.0001429466926651593,,,-0.00014574891833280673,0.00026018309526655223,,,,0.00032047462719631513,-0.00012977385760854637,,,,,,-8.658682801944081e-05,,-0.0044852302246869424,,,,,0.0018397723344742434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005277258605318441,,,,,,,,,,ERR414234
Collinsella_aerofaciens,,,,,-1.8972497928010368e-05,-2.7863241646636228e-05,4.423528024538603e-05,0.0003141312023037246,0.00014891395196781065,0.00037079452154104714,0.00015672317609888298,0.00011483555674848822,0.0005254329889792242,6.758098260576523e-05,-7.114052878059995e-05,,,8.050143793542422e-05,,,,,0.000253528875533527,,,-2.512199287502126e-05,-0.00018806391685070346,,,,-0.012528777895530486,-2.2367158562061618e-05,,,,,,-1.4924493478968986e-05,,-0.0007730977844613296,,,,,9.691198530106804e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003817398640943992,,,,,,,,,,ERR414234
Clostridium_sporogenes,,,-3.129648918648309e-05,,-0.0001402720449197592,-4.4399308241391267e-05,7.92130408482661e-10,0.00042170881053003265,0.00024034883065900906,,-0.0008848157926601985,-3.0725632694697524e-05,-2.94654807576622e-05,0.0018329036484042108,,,,,,,,,,,,-0.00017453979999304536,0.00017952443135518543,,,-1.2864305626455426e-07,4.720786454511124e-07,5.979813466998598e-08,,,,,,-0.00012314793638618093,,-0.0020742496843646485,4.4644094504310297e-07,,3.7764105716483214e-06,,,-0.00022249056849403938,,,,,,,,,,,,,,,,,0.0012613668978455617,,,,,,,,,,,9.834725637406169e-08,,,,,,,,,,ERR321568
Bacteroides_xylanisolvens,,,0.00013060250986059174,,-0.0001796354153009161,-0.00017386626789928084,4.759059706871394e-09,0.0006920427814587965,0.0005785616884948731,,0.0020265882028880355,0.000128255849415157,0.00012300485758662272,-0.008204436061175574,,,,,,,,,,,,-6.3456451388888e-05,0.0006994214228687018,,,3.525271720242825e-05,1.141273998840261e-06,2.2941686392501718e-07,,,,,,-7.79500268577038e-05,,-0.0030570439059363075,4.664528584125452e-06,,3.5876051815589496e-06,,,-0.00046420521514952784,,,,,,,,,,,,,,,,,0.005976059853750909,,,,,,,,,,,3.8556097901243034e-07,,,,,,,,,,ERR321568
Coprococcus_catus,,,3.6689646656304364e-05,,0.00014337678512602037,5.2044635597672806e-05,-1.5210169827803944e-11,-0.00024436573954551063,3.0585800266024962e-06,,0.0009913706693720492,3.602188567132514e-05,3.454507218803027e-05,-0.002253635765932107,,,,,,,,,,,,0.00018280889357297214,0.00040834089018548835,,,-1.169990323920572e-07,-3.1394614954781852e-09,-1.0672589649739704e-09,,,,,,0.00012806890240935065,,0.00210910877271564,-1.9916147015219887e-08,,-1.707746547216293e-08,,,-0.0005144694864529908,,,,,,,,,,,,,,,,,-0.001169227496222655,,,,,,,,,,,-1.355981941556912e-09,,,,,,,,,,ERR321568
Alistipes_shahii,,,3.3161882836474366e-05,,-0.00021044023126362554,-0.10589513683242337,1.1882081022713499e-09,0.0006198646144988992,-0.0005005258935452603,,0.00015567134582639142,3.257435126924335e-05,3.124275594412751e-05,0.0024032225144757745,,,,,,,,,,,,-0.00018671771729128483,0.00040305970651459714,,,2.72236202972034e-05,3.9151573726758766e-07,1.3564940477585125e-07,,,,,,-0.00014731452967889358,,-0.0032999285312440563,7.32323742926644e-07,,6.260687664593637e-07,,,-0.00028618060516917196,,,,,,,,,,,,,,,,,0.00229479525638579,,,,,,,,,,,1.6469620912729364e-07,,,,,,,,,,ERR321568
Flavonifractor_plautii,,,-0.012345994202725072,,-0.024701962687328244,-0.015197493362491432,1.1978771936732153e-09,0.003449735360252169,0.0012910307346981975,,-0.28235571545496696,-0.012122008431451475,-0.011625042707634134,0.040044094070626944,,,,,,,,,,,,0.21974632480398548,0.005302231352377288,,,0.00017269445070536692,0.004771628470025415,0.32680632798947024,,,,,,0.12281494995232484,,0.37435364380967284,2.360210819866949e-06,,-1.86288308188327e-08,,,0.0006766813751905168,,,,,,,,,,,,,,,,,0.04749764292629573,,,,,,,,,,,1.3506554781100204e-07,,,,,,,,,,ERR321568
Bacteroides_cellulosilyticus,,,2.7498992538899092e-05,,-0.00011950073551034168,-0.00012449777257705907,1.0819498626854482e-09,-0.005853812843904994,-0.0005964656128696387,,0.00024906129602575433,2.70062792904896e-05,2.590030104887564e-05,-0.001073350455171613,,,,,,,,,,,,-9.789548446687002e-05,0.00010462944041315881,,,-1.1407673384179828e-07,-1.7316646737594496e-09,-7.401609651980172e-10,,,,,,-7.959597766449278e-05,,-0.001894175059865777,-2.026507781987833e-08,,-1.807379179295688e-08,,,-0.000507604119466007,,,,,,,,,,,,,,,,,0.0024585034467294667,,,,,,,,,,,-1.1207968654586951e-09,,,,,,,,,,ERR321568
Adlercreutzia_equolifaciens,,,-0.10028421057735012,,-2.7227199291351978e-05,-6.789755059624647e-05,-9.899027565210585e-12,0.00024530698218457134,0.0002667990321900829,,0.0014750899740469947,8.136803624361755e-05,7.80321440893017e-05,0.0035387884236109737,,,,,,,,,,,,4.954219937669535e-05,0.0004301555353400789,,,2.079305845407871e-08,-3.0563523450169912e-09,-7.679718226879092e-10,,,,,,1.7666235655716678e-05,,-0.0006113051616991605,-2.059999851674465e-08,,-1.6136178171308318e-08,,,-0.0006403038942219435,,,,,,,,,,,,,,,,,0.0025174380997350504,,,,,,,,,,,-1.2938493619770554e-09,,,,,,,,,,ERR321568
Eubacterium_hallii,,,0.00027520842064157613,,0.00040005985409830025,0.00039202578056372894,2.1067002044789888e-10,0.0013954773463784364,0.0007616045235780342,,0.005966343118927853,0.00027022543235756535,0.0002591427249906547,-0.00010055228529913703,,,,,,,,,,,,0.0006721911677055048,0.0005927019544884602,,,1.012998844990529e-05,1.4876713594156467e-07,2.1506134558705265e-08,,,,,,-0.17978858005047826,,0.005479424278135525,5.991141007990111e-07,,1.284256784854328e-07,,,0.00033871892080622316,,,,,,,,,,,,,,,,,0.0011620350682052874,,,,,,,,,,,2.1096677636587122e-08,,,,,,,,,,ERR321568
Faecalibacterium_prausnitzii,,,0.005764088199289655,,-0.004175947431306615,-0.0026209146502899905,9.497531564243965e-11,0.015700040951884778,0.006756217870221393,,0.09763959065861316,0.00565998655618874,0.005427944733863807,0.17365785311873894,,,,,,,,,,,,0.0010841708315971754,0.02203634981703765,,,0.002501941057911368,0.0393987762667493,0.0017441262177451933,,,,,,-0.0005366135267125816,,-2.3952193107571405,0.002686762311453639,,0.002219027149479773,,,0.0037917281392244374,,,,,,,,,,,,,,,,,0.20864230457624738,,,,,,,,,,,6.057266706848592e-05,,,,,,,,,,ERR321568
Bacteroides_ovatus,,,0.11034640449417663,,0.1524233023144578,0.09382572099723686,0.25896249403843297,0.047816699482925926,0.0196815845297847,,-2.230759622841093,0.10834652456436762,0.10390465408199934,0.4633645281051709,,,,,,,,,,,,0.26125702198137757,0.06288948123854832,,,0.006721098315780744,0.10971387616637289,0.010279954171029271,,,,,,0.16949333516303394,,2.074785764869722,0.00703621627106111,,0.00577011369199528,,,0.011202251989199078,,,,,,,,,,,,,,,,,0.5799071539632064,,,,,,,,,,,0.00874114935186456,,,,,,,,,,ERR321568
Blautia_obeum,,,0.0005452421429112952,,0.001910757445935829,0.0013466391370974273,1.2835315351428676e-05,-0.0004159475435853866,0.0003622953209600193,,0.01422195230611445,0.000535662991658109,0.0005140171587269676,-0.004144393977605132,,,,,,,,,,,,-0.2718847722351335,0.0004047703501801627,,,0.00021425597527756699,1.1224967537626062e-05,5.907305101793717e-06,,,,,,0.0017321681681847778,,0.02796645450109514,6.70130680195365e-05,,0.0004529735636860987,,,-0.00030925068200712033,,,,,,,,,,,,,,,,,-0.0032592630465340527,,,,,,,,,,,8.142771878665374e-06,,,,,,,,,,ERR321568
Bacteroides_vulgatus,,,9.835130733308606e-05,,-3.908989081785608e-05,-8.740060656266257e-05,1.6474804048589225e-09,-0.00016290573927346414,-0.00010203983709804795,,0.0017358157611648828,9.657619223203684e-05,-0.09442890719701894,0.0015658029231932474,,,,,,,,,,,,5.178136112998777e-05,0.0010172825978036408,,,2.145024180278046e-05,3.072745302070755e-07,7.377726726382228e-08,,,,,,1.5721577801275366e-05,,-0.0008293275219153351,1.3264705036416069e-06,,6.456390333625531e-07,,,-0.00022034928464574057,,,,,,,,,,,,,,,,,0.0030872725575322793,,,,,,,,,,,9.852113740554545e-08,,,,,,,,,,ERR321568
Bacteroides_thetaiotaomicron,,,0.00010860862313426256,,-3.474902205691244e-05,-1.7133340546718334e-05,7.684864696581987e-10,0.0015404562657423864,-8.535766371281332e-05,,0.0019353467250402545,-0.09846569434007883,0.00010227603856026446,0.001574483492055639,,,,,,,,,,,,6.59006658321748e-05,-5.000542226514786e-06,,,1.8451470211593459e-06,3.49337591790212e-08,9.942826649848105e-09,,,,,,2.387850099386246e-05,,-0.0007868870525968852,1.8162372103072515e-07,,1.0745044179099898e-07,,,-4.561944630664572e-05,,,,,,,,,,,,,,,,,0.0032857203781251273,,,,,,,,,,,1.2064789700905303e-08,,,,,,,,,,ERR321568
Alistipes_finegoldii,,,0.00017847141197757654,,-0.1718099686723187,0.0003428361936251151,1.014195560341562e-10,0.0011298953961115035,0.0017154199879960514,,0.003969813301186953,0.00017523617008287362,0.00016805227325292216,-0.00043803171730062793,,,,,,,,,,,,0.000483781627326485,0.001966765730623535,,,-5.4472456606492266e-08,-1.6990541896635568e-10,-4.132799098520128e-10,,,,,,0.0003199040384052054,,0.00426148942216642,-1.2643032536769844e-08,,-1.1235935870704432e-08,,,0.00028346704813000945,,,,,,,,,,,,,,,,,0.0009460905801851188,,,,,,,,,,,3.1150035486231665e-10,,,,,,,,,,ERR321568
Anaerostipes_hadrus,,,2.3552457582412534e-05,,-1.8862571891653523e-05,2.1708480263990526e-05,-2.2371581817516995e-11,0.0005244431744710898,0.0003571255281004061,,0.00039382465681203627,2.3141803012688422e-05,2.2205562288157843e-05,-0.0015622012146165728,,,,,,,,,,,,2.5190350752546387e-06,0.00032081482212044073,,,0.00022719635233950142,2.8406485397013195e-06,6.64339106696983e-07,,,,,,-3.6186025398066146e-06,,-0.0003444617460766075,4.842654954013767e-06,,7.712368683126441e-06,,,-0.00022409696018987804,,,,,,,,,,,,,,,,,0.0008779432955784358,,,,,,,,,,,9.756569491748427e-07,,,,,,,,,,ERR321568
Ruminococcus_bicirculans,,,-1.0533467786372208e-05,,-0.0001538689549125949,6.338425233677614e-05,1.8635980807661762e-09,0.0010680412321004236,0.0009228783156448117,,-0.0005299498020145954,-1.0332878688318337e-05,-9.91172471458135e-06,0.00031584532800798225,,,,,,,,,,,,-0.000169140026350878,0.0010745788218786642,,,2.8050836050523934e-06,1.0388827948476224e-07,1.5479764317458288e-08,,,,,,-0.00012396123880267784,,-0.0023311675720147917,2.325824790948854e-07,,9.681100428082174e-08,,,0.0002990579802920805,,,,,,,,,,,,,,,,,0.00199171670276746,,,,,,,,,,,-1.7081857659035018e-09,,,,,,,,,,ERR321568
Blautia_torques,,,1.6996249199527358e-05,,-0.00018514350747150798,-0.00011687623956210813,-7.538251294382231e-12,0.00035621689551221247,-3.499583035181542e-05,,-8.821646873835576e-05,1.6697339162805025e-05,1.6010032684379838e-05,-0.0005725258621900823,,,,,,,,,,,,-0.00017568403012624412,-0.0036090518253366175,,,-2.043545558748598e-08,-2.7867023454329454e-09,-7.669846179160094e-10,,,,,,-0.00013528900485740292,,-0.0028745552770499394,-1.959599731885116e-08,,-1.581908728813877e-08,,,-0.00038909483702796505,,,,,,,,,,,,,,,,,0.003154703587256072,,,,,,,,,,,-1.2070349452372446e-09,,,,,,,,,,ERR321568
Bacteroides_dorei,,,3.099213836885162e-06,,-6.30403927092682e-05,0.00012648531724915313,6.565808684532749e-08,0.0012589905391961328,-0.004076407050578622,,-8.934031294849376e-05,3.150715419286687e-06,3.1259228020080743e-06,-0.0005245447345875991,,,,,,,,,,,,-6.273452473748442e-05,0.002459055444945893,,,0.0004977715032934477,4.033271040942637e-05,6.659801408906466e-06,,,,,,-4.758660603851328e-05,,-0.0009752587463207618,5.777844149042085e-05,,0.0001399296561303298,,,0.0005544421517483232,,,,,,,,,,,,,,,,,0.000997228718820485,,,,,,,,,,,6.207546071795261e-06,,,,,,,,,,ERR321568
Faecalitalea_cylindroides,,,-6.313606439591057e-05,,-0.0005337548455623398,-0.0003231684588722028,1.6804329218752176e-08,0.0011173306462033518,0.0007528055838018017,,-0.0023419319330293398,-6.183338263419935e-05,-5.917485386565391e-05,0.0035588416642451937,,,,,,,,,,,,-0.0006121056915261991,0.0009118087205123959,,,0.00030479118335915994,2.1655044212564306e-05,5.271708766357736e-06,,,,,,-0.0004427529090824389,,-0.008027943191862175,-2.264874831332841e-08,,0.00010586646077720645,,,4.800174610388765e-06,,,,,,,,,,,,,,,,,0.00577354629220013,,,,,,,,,,,7.276700284594319e-06,,,,,,,,,,ERR321568
